Date,Year,Month,Hour,DA,Imb_Pos,Imb_Neg,aFRR,mFRR
2023-02-20 20:00:00,2023,2,20,154.0,293.4,293.4,,
2023-02-20 21:00:00,2023,2,21,148.41,296.82,296.82,,
2023-02-20 22:00:00,2023,2,22,148.22,269.88,269.88,,
2023-02-20 23:00:00,2023,2,23,149.35,223.2,223.2,,
2023-02-21 00:00:00,2023,2,0,145.51,186.59000000000003,186.59000000000003,,
2023-02-21 01:00:00,2023,2,1,141.89,185.58,185.58,,
2023-02-21 02:00:00,2023,2,2,135.03,259.53,259.53,,
2023-02-21 03:00:00,2023,2,3,133.59,263.28999999999996,263.28999999999996,,
2023-02-21 04:00:00,2023,2,4,146.95,272.49,272.49,,
2023-02-21 05:00:00,2023,2,5,157.54,328.07,328.07,,
2023-02-21 06:00:00,2023,2,6,162.21,393.05,393.05,,
2023-02-21 07:00:00,2023,2,7,179.16,283.57000000000005,283.57000000000005,,
2023-02-21 08:00:00,2023,2,8,177.34,354.68,354.68,,
2023-02-21 09:00:00,2023,2,9,161.59,257.76,257.76,,
2023-02-21 10:00:00,2023,2,10,157.15,367.51,367.51,,
2023-02-21 11:00:00,2023,2,11,147.59,317.98,317.98,,
2023-02-21 12:00:00,2023,2,12,135.0,271.40999999999997,271.40999999999997,,
2023-02-21 13:00:00,2023,2,13,138.52,268.23,268.23,,
2023-02-21 14:00:00,2023,2,14,130.56,261.12,261.12,,
2023-02-21 15:00:00,2023,2,15,149.26,438.945,438.945,,
2023-02-21 16:00:00,2023,2,16,164.85,320.79,320.79,,
2023-02-21 17:00:00,2023,2,17,178.13,144.86,144.86,,
2023-02-21 18:00:00,2023,2,18,177.1,323.16999999999996,323.16999999999996,,
2023-02-21 19:00:00,2023,2,19,170.0,312.65,312.65,,
2023-02-21 20:00:00,2023,2,20,158.8,328.97,328.97,,
2023-02-21 21:00:00,2023,2,21,153.2,329.07000000000005,329.07000000000005,,
2023-02-21 22:00:00,2023,2,22,142.58,300.81,300.81,,
2023-02-21 23:00:00,2023,2,23,139.9,263.29999999999995,263.29999999999995,,
2023-02-22 00:00:00,2023,2,0,128.0,226.67000000000002,226.67000000000002,,
2023-02-22 01:00:00,2023,2,1,125.3,222.32999999999998,222.32999999999998,,
2023-02-22 02:00:00,2023,2,2,126.49,243.68,243.68,,
2023-02-22 03:00:00,2023,2,3,126.99,228.38,228.38,,
2023-02-22 04:00:00,2023,2,4,133.05,213.16,213.16,,
2023-02-22 05:00:00,2023,2,5,155.01,257.79999999999995,257.79999999999995,,
2023-02-22 06:00:00,2023,2,6,173.13,283.22999999999996,283.22999999999996,,
2023-02-22 07:00:00,2023,2,7,176.34,261.0,261.0,,
2023-02-22 08:00:00,2023,2,8,164.55,254.26,254.26,,
2023-02-22 09:00:00,2023,2,9,154.9,309.8,309.8,,
2023-02-22 10:00:00,2023,2,10,150.01,329.83,329.83,,
2023-02-22 11:00:00,2023,2,11,148.0,338.47,338.47,,
2023-02-22 12:00:00,2023,2,12,132.64,315.27,315.27,,
2023-02-22 13:00:00,2023,2,13,136.42,321.63,321.63,,
2023-02-22 14:00:00,2023,2,14,151.18,441.48,441.48,,
2023-02-22 15:00:00,2023,2,15,157.13,534.19,534.19,,
2023-02-22 16:00:00,2023,2,16,165.01,588.1099999999999,588.1099999999999,,
2023-02-22 17:00:00,2023,2,17,175.0,271.40999999999997,271.40999999999997,,
2023-02-22 18:00:00,2023,2,18,172.73,289.4,289.4,,
2023-02-22 19:00:00,2023,2,19,162.06,395.71000000000004,395.71000000000004,,
2023-02-22 20:00:00,2023,2,20,154.02,316.14,316.14,,
2023-02-22 21:00:00,2023,2,21,153.16,318.49,318.49,,
2023-02-22 22:00:00,2023,2,22,135.0,217.66,217.66,,
2023-02-22 23:00:00,2023,2,23,135.01,243.19,243.19,,
2023-02-23 00:00:00,2023,2,0,131.77,214.81,214.81,,
2023-02-23 01:00:00,2023,2,1,129.24,217.17,217.17,,
2023-02-23 02:00:00,2023,2,2,124.81,228.66,228.66,,
2023-02-23 03:00:00,2023,2,3,125.2,207.95,207.95,,
2023-02-23 04:00:00,2023,2,4,130.0,229.23000000000002,229.23000000000002,,
2023-02-23 05:00:00,2023,2,5,153.98,278.43,278.43,,
2023-02-23 06:00:00,2023,2,6,170.0,335.005,335.005,,
2023-02-23 07:00:00,2023,2,7,178.24,305.28,305.28,,
2023-02-23 08:00:00,2023,2,8,174.48,270.22999999999996,270.22999999999996,,
2023-02-23 09:00:00,2023,2,9,166.1,339.72,339.72,,
2023-02-23 10:00:00,2023,2,10,164.86,346.57000000000005,346.57000000000005,,
2023-02-23 11:00:00,2023,2,11,150.3,328.27,328.27,,
2023-02-23 12:00:00,2023,2,12,146.48,297.84000000000003,297.84000000000003,,
2023-02-23 13:00:00,2023,2,13,141.28,289.87,289.87,,
2023-02-23 14:00:00,2023,2,14,136.09,369.01,369.01,,
2023-02-23 15:00:00,2023,2,15,140.44,355.445,355.445,,
2023-02-23 16:00:00,2023,2,16,152.8,380.33,380.33,,
2023-02-23 17:00:00,2023,2,17,165.22,446.47,446.47,,
2023-02-23 18:00:00,2023,2,18,165.0,339.075,339.075,,
2023-02-23 19:00:00,2023,2,19,161.25,367.82000000000005,367.82000000000005,,
2023-02-23 20:00:00,2023,2,20,151.14,259.19,259.19,,
2023-02-23 21:00:00,2023,2,21,148.0,333.49,333.49,,
2023-02-23 22:00:00,2023,2,22,136.87,257.97,257.97,,
2023-02-23 23:00:00,2023,2,23,133.84,260.44,260.44,,
2023-02-24 00:00:00,2023,2,0,128.82,133.76999999999998,133.76999999999998,,
2023-02-24 01:00:00,2023,2,1,140.7,185.75,185.75,,
2023-02-24 02:00:00,2023,2,2,124.02,174.05,174.05,,
2023-02-24 03:00:00,2023,2,3,117.74,383.6,383.6,,
2023-02-24 04:00:00,2023,2,4,138.68,205.09,205.09,,
2023-02-24 05:00:00,2023,2,5,153.42,239.51999999999998,239.51999999999998,,
2023-02-24 06:00:00,2023,2,6,160.68,246.49,246.49,,
2023-02-24 07:00:00,2023,2,7,165.45,260.20000000000005,260.20000000000005,,
2023-02-24 08:00:00,2023,2,8,161.72,287.16999999999996,287.16999999999996,,
2023-02-24 09:00:00,2023,2,9,160.1,320.20000000000005,320.20000000000005,,
2023-02-24 10:00:00,2023,2,10,160.61,292.99,292.99,,
2023-02-24 11:00:00,2023,2,11,146.81,268.47,268.47,,
2023-02-24 12:00:00,2023,2,12,142.85,285.7,285.7,,
2023-02-24 13:00:00,2023,2,13,139.54,279.08,279.08,,
2023-02-24 14:00:00,2023,2,14,128.0,256.0,256.0,,
2023-02-24 15:00:00,2023,2,15,125.74,269.45,269.45,,
2023-02-24 16:00:00,2023,2,16,150.66,307.39,307.39,,
2023-02-24 17:00:00,2023,2,17,160.3,311.84000000000003,311.84000000000003,,
2023-02-24 18:00:00,2023,2,18,174.18,348.36,348.36,,
2023-02-24 19:00:00,2023,2,19,171.8,409.03,409.03,,
2023-02-24 20:00:00,2023,2,20,160.75,308.27,308.27,,
2023-02-24 21:00:00,2023,2,21,157.3,314.6,314.6,,
2023-02-24 22:00:00,2023,2,22,153.1,306.20000000000005,306.20000000000005,,
2023-02-24 23:00:00,2023,2,23,149.84,435.26,435.26,,
2023-02-25 00:00:00,2023,2,0,145.3,335.57000000000005,335.57000000000005,,
2023-02-25 01:00:00,2023,2,1,141.9,284.83,284.83,,
2023-02-25 02:00:00,2023,2,2,131.8,263.6,263.6,,
2023-02-25 03:00:00,2023,2,3,129.82,158.85999999999999,158.85999999999999,,
2023-02-25 04:00:00,2023,2,4,130.86,261.72,261.72,,
2023-02-25 05:00:00,2023,2,5,135.04,255.06000000000003,255.06000000000003,,
2023-02-25 06:00:00,2023,2,6,150.43,219.53,219.53,,
2023-02-25 07:00:00,2023,2,7,153.98,272.46500000000003,272.46500000000003,,
2023-02-25 08:00:00,2023,2,8,157.5,335.28000000000003,335.28000000000003,,
2023-02-25 09:00:00,2023,2,9,152.32,338.81,338.81,,
2023-02-25 10:00:00,2023,2,10,146.96,361.26,361.26,,
2023-02-25 11:00:00,2023,2,11,144.51,300.98,300.98,,
2023-02-25 12:00:00,2023,2,12,129.99,275.145,275.145,,
2023-02-25 13:00:00,2023,2,13,121.18,321.75,321.75,,
2023-02-25 14:00:00,2023,2,14,117.93,376.91,376.91,,
2023-02-25 15:00:00,2023,2,15,119.56,364.58,364.58,,
2023-02-25 16:00:00,2023,2,16,133.0,392.46000000000004,392.46000000000004,,
2023-02-25 17:00:00,2023,2,17,153.92,400.26,400.26,,
2023-02-25 18:00:00,2023,2,18,163.34,335.69000000000005,335.69000000000005,,
2023-02-25 19:00:00,2023,2,19,160.22,330.65999999999997,330.65999999999997,,
2023-02-25 20:00:00,2023,2,20,148.0,337.43,337.43,,
2023-02-25 21:00:00,2023,2,21,149.3,346.65999999999997,346.65999999999997,,
2023-02-25 22:00:00,2023,2,22,145.44,225.16000000000003,225.16000000000003,,
2023-02-25 23:00:00,2023,2,23,136.0,235.14,235.14,,
2023-02-26 00:00:00,2023,2,0,130.0,232.03,232.03,,
2023-02-26 01:00:00,2023,2,1,120.8,258.44,258.44,,
2023-02-26 02:00:00,2023,2,2,110.65,205.96,205.96,,
2023-02-26 03:00:00,2023,2,3,107.0,159.945,159.945,,
2023-02-26 04:00:00,2023,2,4,106.8,163.39,163.39,,
2023-02-26 05:00:00,2023,2,5,107.04,231.97,231.97,,
2023-02-26 06:00:00,2023,2,6,109.23,156.26,156.26,,
2023-02-26 07:00:00,2023,2,7,130.82,,,,
2023-02-26 08:00:00,2023,2,8,134.1,230.58,230.58,,
2023-02-26 09:00:00,2023,2,9,97.82,124.82,124.82,,
2023-02-26 10:00:00,2023,2,10,93.62,74.46000000000001,74.46000000000001,,
2023-02-26 11:00:00,2023,2,11,86.51,152.84,152.84,,
2023-02-26 12:00:00,2023,2,12,55.93,282.16999999999996,282.16999999999996,,
2023-02-26 13:00:00,2023,2,13,55.84,335.81,335.81,,
2023-02-26 14:00:00,2023,2,14,84.73,266.44,266.44,,
2023-02-26 15:00:00,2023,2,15,98.92,265.08000000000004,265.08000000000004,,
2023-02-26 16:00:00,2023,2,16,129.9,277.96000000000004,277.96000000000004,,
2023-02-26 17:00:00,2023,2,17,153.7,264.07000000000005,264.07000000000005,,
2023-02-26 18:00:00,2023,2,18,156.91,378.45,378.45,,
2023-02-26 19:00:00,2023,2,19,153.64,389.82,389.82,,
2023-02-26 20:00:00,2023,2,20,141.64,351.25,351.25,,
2023-02-26 21:00:00,2023,2,21,138.29,336.15,336.15,,
2023-02-26 22:00:00,2023,2,22,132.98,265.96000000000004,265.96000000000004,,
2023-02-26 23:00:00,2023,2,23,122.83,332.23,332.23,,
2023-02-27 00:00:00,2023,2,0,133.09,285.41999999999996,285.41999999999996,,
2023-02-27 01:00:00,2023,2,1,132.9,326.64,326.64,,
2023-02-27 02:00:00,2023,2,2,125.03,293.84000000000003,293.84000000000003,,
2023-02-27 03:00:00,2023,2,3,120.07,259.51,259.51,,
2023-02-27 04:00:00,2023,2,4,139.83,266.36,266.36,,
2023-02-27 05:00:00,2023,2,5,163.49,319.49,319.49,,
2023-02-27 06:00:00,2023,2,6,186.66,463.53999999999996,463.53999999999996,,
2023-02-27 07:00:00,2023,2,7,195.42,389.78,389.78,,
2023-02-27 08:00:00,2023,2,8,177.16,367.22,367.22,,
2023-02-27 09:00:00,2023,2,9,182.17,325.91999999999996,325.91999999999996,,
2023-02-27 10:00:00,2023,2,10,163.74,281.07,281.07,,
2023-02-27 11:00:00,2023,2,11,140.11,280.37,280.37,,
2023-02-27 12:00:00,2023,2,12,134.07,270.25,270.25,,
2023-02-27 13:00:00,2023,2,13,130.47,268.61,268.61,,
2023-02-27 14:00:00,2023,2,14,130.97,285.18,285.18,,
2023-02-27 15:00:00,2023,2,15,146.44,353.25,353.25,,
2023-02-27 16:00:00,2023,2,16,168.0,323.48,323.48,,
2023-02-27 17:00:00,2023,2,17,189.93,349.37,349.37,,
2023-02-27 18:00:00,2023,2,18,197.23,386.49,386.49,,
2023-02-27 19:00:00,2023,2,19,174.49,388.13,388.13,,
2023-02-27 20:00:00,2023,2,20,160.3,326.69,326.69,,
2023-02-27 21:00:00,2023,2,21,153.46,304.62,304.62,,
2023-02-27 22:00:00,2023,2,22,149.46,325.65,325.65,,
2023-02-27 23:00:00,2023,2,23,134.0,280.28,280.28,,
2023-02-28 00:00:00,2023,2,0,137.01,282.23,282.23,,
2023-02-28 01:00:00,2023,2,1,143.17,219.24,219.24,,
2023-02-28 02:00:00,2023,2,2,138.23,276.46,276.46,,
2023-02-28 03:00:00,2023,2,3,138.23,286.33,286.33,,
2023-02-28 04:00:00,2023,2,4,138.82,279.47,279.47,,
2023-02-28 05:00:00,2023,2,5,162.45,287.40999999999997,287.40999999999997,,
2023-02-28 06:00:00,2023,2,6,177.91,227.07,227.07,,
2023-02-28 07:00:00,2023,2,7,194.77,342.20000000000005,342.20000000000005,,
2023-02-28 08:00:00,2023,2,8,194.8,364.49,364.49,,
2023-02-28 09:00:00,2023,2,9,173.1,332.48,332.48,,
2023-02-28 10:00:00,2023,2,10,161.21,295.46999999999997,295.46999999999997,,
2023-02-28 11:00:00,2023,2,11,149.49,283.98,283.98,,
2023-02-28 12:00:00,2023,2,12,147.53,280.34000000000003,280.34000000000003,,
2023-02-28 13:00:00,2023,2,13,152.92,320.68,320.68,,
2023-02-28 14:00:00,2023,2,14,150.01,345.03999999999996,345.03999999999996,,
2023-02-28 15:00:00,2023,2,15,150.28,361.0,361.0,,
2023-02-28 16:00:00,2023,2,16,173.13,381.19,381.19,,
2023-02-28 17:00:00,2023,2,17,193.87,566.4,566.4,,
2023-02-28 18:00:00,2023,2,18,195.8,665.49,665.49,,
2023-02-28 19:00:00,2023,2,19,176.17,513.12,513.12,,
2023-02-28 20:00:00,2023,2,20,165.01,448.06,448.06,,
2023-02-28 21:00:00,2023,2,21,158.41,319.95,319.95,,
2023-02-28 22:00:00,2023,2,22,152.09,307.02,307.02,,
2023-02-28 23:00:00,2023,2,23,145.0,329.84000000000003,329.84000000000003,,
2023-03-01 00:00:00,2023,3,0,140.0,278.4,278.4,,
2023-03-01 01:00:00,2023,3,1,139.64,222.87,222.87,,
2023-03-01 02:00:00,2023,3,2,135.8,247.94,247.94,,
2023-03-01 03:00:00,2023,3,3,131.0,249.06,249.06,,
2023-03-01 04:00:00,2023,3,4,140.06,263.71,263.71,,
2023-03-01 05:00:00,2023,3,5,162.63,323.01,323.01,,
2023-03-01 06:00:00,2023,3,6,184.74,369.48,369.48,,
2023-03-01 07:00:00,2023,3,7,186.03,415.06,415.06,,
2023-03-01 08:00:00,2023,3,8,165.53,414.0,414.0,,
2023-03-01 09:00:00,2023,3,9,150.94,307.73,307.73,,
2023-03-01 10:00:00,2023,3,10,140.33,214.49,214.49,,
2023-03-01 11:00:00,2023,3,11,132.58,184.89,184.89,,
2023-03-01 12:00:00,2023,3,12,130.47,151.57999999999998,151.57999999999998,,
2023-03-01 13:00:00,2023,3,13,130.26,166.87,166.87,,
2023-03-01 14:00:00,2023,3,14,126.65,148.9,148.9,,
2023-03-01 15:00:00,2023,3,15,136.93,118.72999999999999,118.72999999999999,,
2023-03-01 16:00:00,2023,3,16,159.03,254.32999999999998,254.32999999999998,,
2023-03-01 17:00:00,2023,3,17,183.69,681.5600000000001,681.5600000000001,,
2023-03-01 18:00:00,2023,3,18,199.95,603.27,603.27,,
2023-03-01 19:00:00,2023,3,19,170.41,273.18,273.18,,
2023-03-01 20:00:00,2023,3,20,163.78,279.51,279.51,,
2023-03-01 21:00:00,2023,3,21,159.97,371.5,371.5,,
2023-03-01 22:00:00,2023,3,22,152.01,328.18,328.18,,
2023-03-01 23:00:00,2023,3,23,145.69,283.75,283.75,,
2023-03-02 00:00:00,2023,3,0,142.49,269.63,269.63,,
2023-03-02 01:00:00,2023,3,1,141.8,256.44,256.44,,
2023-03-02 02:00:00,2023,3,2,140.0,280.0,280.0,,
2023-03-02 03:00:00,2023,3,3,140.0,280.0,280.0,,
2023-03-02 04:00:00,2023,3,4,144.52,289.04,289.04,,
2023-03-02 05:00:00,2023,3,5,165.52,347.21000000000004,347.21000000000004,,
2023-03-02 06:00:00,2023,3,6,186.41,394.09000000000003,394.09000000000003,,
2023-03-02 07:00:00,2023,3,7,223.92,326.58000000000004,326.58000000000004,,
2023-03-02 08:00:00,2023,3,8,207.05,371.25,371.25,,
2023-03-02 09:00:00,2023,3,9,190.67,355.84000000000003,355.84000000000003,,
2023-03-02 10:00:00,2023,3,10,164.99,335.15999999999997,335.15999999999997,,
2023-03-02 11:00:00,2023,3,11,148.41,219.7,219.7,,
2023-03-02 12:00:00,2023,3,12,145.13,187.75,187.75,,
2023-03-02 13:00:00,2023,3,13,154.56,166.95000000000002,166.95000000000002,,
2023-03-02 14:00:00,2023,3,14,148.01,220.35,220.35,,
2023-03-02 15:00:00,2023,3,15,146.09,171.01999999999998,171.01999999999998,,
2023-03-02 16:00:00,2023,3,16,166.92,204.07,204.07,,
2023-03-02 17:00:00,2023,3,17,188.37,537.5300000000001,537.5300000000001,,
2023-03-02 18:00:00,2023,3,18,229.28,305.6,305.6,,
2023-03-02 19:00:00,2023,3,19,185.0,285.03999999999996,285.03999999999996,,
2023-03-02 20:00:00,2023,3,20,166.82,273.96000000000004,273.96000000000004,,
2023-03-02 21:00:00,2023,3,21,160.0,320.0,320.0,,
2023-03-02 22:00:00,2023,3,22,153.69,307.38,307.38,,
2023-03-02 23:00:00,2023,3,23,147.56,295.57,295.57,,
2023-03-03 00:00:00,2023,3,0,145.79,291.58,291.58,,
2023-03-03 01:00:00,2023,3,1,143.54,276.12,276.12,,
2023-03-03 02:00:00,2023,3,2,143.11,260.11,260.11,,
2023-03-03 03:00:00,2023,3,3,143.62,262.96,262.96,,
2023-03-03 04:00:00,2023,3,4,146.37,277.89,277.89,,
2023-03-03 05:00:00,2023,3,5,162.19,332.30999999999995,332.30999999999995,,
2023-03-03 06:00:00,2023,3,6,187.03,407.63,407.63,,
2023-03-03 07:00:00,2023,3,7,220.0,437.28,437.28,,
2023-03-03 08:00:00,2023,3,8,200.74,441.06,441.06,,
2023-03-03 09:00:00,2023,3,9,191.04,499.33,499.33,,
2023-03-03 10:00:00,2023,3,10,158.04,400.4,400.4,,
2023-03-03 11:00:00,2023,3,11,146.37,328.14,328.14,,
2023-03-03 12:00:00,2023,3,12,143.47,303.75,303.75,,
2023-03-03 13:00:00,2023,3,13,145.1,296.04,296.04,,
2023-03-03 14:00:00,2023,3,14,145.64,304.54999999999995,304.54999999999995,,
2023-03-03 15:00:00,2023,3,15,142.41,280.48,280.48,,
2023-03-03 16:00:00,2023,3,16,156.59,280.74,280.74,,
2023-03-03 17:00:00,2023,3,17,165.0,397.09000000000003,397.09000000000003,,
2023-03-03 18:00:00,2023,3,18,191.14,401.9,401.9,,
2023-03-03 19:00:00,2023,3,19,186.85,325.31,325.31,,
2023-03-03 20:00:00,2023,3,20,163.0,316.045,316.045,,
2023-03-03 21:00:00,2023,3,21,158.02,348.09,348.09,,
2023-03-03 22:00:00,2023,3,22,155.76,394.39,394.39,,
2023-03-03 23:00:00,2023,3,23,142.24,284.48,284.48,,
2023-03-04 00:00:00,2023,3,0,137.33,274.65999999999997,274.65999999999997,,
2023-03-04 01:00:00,2023,3,1,142.1,269.16,269.16,,
2023-03-04 02:00:00,2023,3,2,137.52,266.87,266.87,,
2023-03-04 03:00:00,2023,3,3,136.4,272.79999999999995,272.79999999999995,,
2023-03-04 04:00:00,2023,3,4,136.0,279.80999999999995,279.80999999999995,,
2023-03-04 05:00:00,2023,3,5,134.99,816.49,816.49,,
2023-03-04 06:00:00,2023,3,6,145.39,826.89,826.89,,
2023-03-04 07:00:00,2023,3,7,150.0,390.76,390.76,,
2023-03-04 08:00:00,2023,3,8,151.99,400.27,400.27,,
2023-03-04 09:00:00,2023,3,9,144.4,332.09999999999997,332.09999999999997,,
2023-03-04 10:00:00,2023,3,10,134.48,368.11,368.11,,
2023-03-04 11:00:00,2023,3,11,124.42,295.44,295.44,,
2023-03-04 12:00:00,2023,3,12,115.0,322.7,322.7,,
2023-03-04 13:00:00,2023,3,13,111.9,307.09000000000003,307.09000000000003,,
2023-03-04 14:00:00,2023,3,14,117.3,348.66999999999996,348.66999999999996,,
2023-03-04 15:00:00,2023,3,15,123.01,319.11,319.11,,
2023-03-04 16:00:00,2023,3,16,140.0,312.41999999999996,312.41999999999996,,
2023-03-04 17:00:00,2023,3,17,163.1,417.94000000000005,417.94000000000005,,
2023-03-04 18:00:00,2023,3,18,195.83,359.21000000000004,359.21000000000004,,
2023-03-04 19:00:00,2023,3,19,173.2,337.9,337.9,,
2023-03-04 20:00:00,2023,3,20,160.61,325.88,325.88,,
2023-03-04 21:00:00,2023,3,21,149.7,307.54999999999995,307.54999999999995,,
2023-03-04 22:00:00,2023,3,22,147.0,361.56,361.56,,
2023-03-04 23:00:00,2023,3,23,144.09,322.09000000000003,322.09000000000003,,
2023-03-05 00:00:00,2023,3,0,142.0,284.51,284.51,,
2023-03-05 01:00:00,2023,3,1,147.73,285.55,285.55,,
2023-03-05 02:00:00,2023,3,2,142.47,312.87,312.87,,
2023-03-05 03:00:00,2023,3,3,142.49,298.65999999999997,298.65999999999997,,
2023-03-05 04:00:00,2023,3,4,143.03,261.03,261.03,,
2023-03-05 05:00:00,2023,3,5,143.0,257.46,257.46,,
2023-03-05 06:00:00,2023,3,6,141.14,261.82,261.82,,
2023-03-05 07:00:00,2023,3,7,135.54,280.61,280.61,,
2023-03-05 08:00:00,2023,3,8,137.26,282.07,282.07,,
2023-03-05 09:00:00,2023,3,9,133.43,308.87,308.87,,
2023-03-05 10:00:00,2023,3,10,132.89,296.78999999999996,296.78999999999996,,
2023-03-05 11:00:00,2023,3,11,130.0,359.24,359.24,,
2023-03-05 12:00:00,2023,3,12,126.15,341.73,341.73,,
2023-03-05 13:00:00,2023,3,13,123.26,298.48,298.48,,
2023-03-05 14:00:00,2023,3,14,131.93,305.89,305.89,,
2023-03-05 15:00:00,2023,3,15,137.75,305.1,305.1,,
2023-03-05 16:00:00,2023,3,16,145.14,307.15,307.15,,
2023-03-05 17:00:00,2023,3,17,170.01,643.24,643.24,,
2023-03-05 18:00:00,2023,3,18,194.77,962.2,962.2,,
2023-03-05 19:00:00,2023,3,19,184.02,347.72,347.72,,
2023-03-05 20:00:00,2023,3,20,167.64,317.64,317.64,,
2023-03-05 21:00:00,2023,3,21,155.42,414.26,414.26,,
2023-03-05 22:00:00,2023,3,22,154.66,309.32,309.32,,
2023-03-05 23:00:00,2023,3,23,149.0,394.97,394.97,,
2023-03-06 00:00:00,2023,3,0,149.76,279.27,279.27,,
2023-03-06 01:00:00,2023,3,1,144.76,276.9,276.9,,
2023-03-06 02:00:00,2023,3,2,135.97,349.18,349.18,,
2023-03-06 03:00:00,2023,3,3,134.0,287.68,287.68,,
2023-03-06 04:00:00,2023,3,4,138.7,258.18,258.18,,
2023-03-06 05:00:00,2023,3,5,159.8,332.23,332.23,,
2023-03-06 06:00:00,2023,3,6,185.0,541.3199999999999,541.3199999999999,,
2023-03-06 07:00:00,2023,3,7,217.09,1781.9099999999999,1781.9099999999999,,
2023-03-06 08:00:00,2023,3,8,201.54,1096.43,1096.43,,
2023-03-06 09:00:00,2023,3,9,170.26,586.68,586.68,,
2023-03-06 10:00:00,2023,3,10,160.84,318.9,318.9,,
2023-03-06 11:00:00,2023,3,11,149.67,306.51,306.51,,
2023-03-06 12:00:00,2023,3,12,144.76,312.43,312.43,,
2023-03-06 13:00:00,2023,3,13,142.77,331.1,331.1,,
2023-03-06 14:00:00,2023,3,14,144.38,360.26,360.26,,
2023-03-06 15:00:00,2023,3,15,150.0,329.26,329.26,,
2023-03-06 16:00:00,2023,3,16,160.91,859.7099999999999,859.7099999999999,,
2023-03-06 17:00:00,2023,3,17,183.89,318.13,318.13,,
2023-03-06 18:00:00,2023,3,18,201.69,328.23,328.23,,
2023-03-06 19:00:00,2023,3,19,172.6,324.61,324.61,,
2023-03-06 20:00:00,2023,3,20,156.5,298.72,298.72,,
2023-03-06 21:00:00,2023,3,21,147.5,296.83000000000004,296.83000000000004,,
2023-03-06 22:00:00,2023,3,22,140.14,300.99,300.99,,
2023-03-06 23:00:00,2023,3,23,138.1,280.35,280.35,,
2023-03-07 00:00:00,2023,3,0,133.0,285.35,285.35,,
2023-03-07 01:00:00,2023,3,1,128.35,306.01,306.01,,
2023-03-07 02:00:00,2023,3,2,124.29,331.44,331.44,,
2023-03-07 03:00:00,2023,3,3,124.41,346.12,346.12,,
2023-03-07 04:00:00,2023,3,4,128.58,260.36,260.36,,
2023-03-07 05:00:00,2023,3,5,144.16,320.71000000000004,320.71000000000004,,
2023-03-07 06:00:00,2023,3,6,180.33,449.78,449.78,,
2023-03-07 07:00:00,2023,3,7,190.07,450.7,450.7,,
2023-03-07 08:00:00,2023,3,8,193.19,622.65,622.65,,
2023-03-07 09:00:00,2023,3,9,178.44,343.47,343.47,,
2023-03-07 10:00:00,2023,3,10,159.65,319.3,319.3,,
2023-03-07 11:00:00,2023,3,11,142.78,285.56,285.56,,
2023-03-07 12:00:00,2023,3,12,140.92,281.84000000000003,281.84000000000003,,
2023-03-07 13:00:00,2023,3,13,147.19,389.04999999999995,389.04999999999995,,
2023-03-07 14:00:00,2023,3,14,143.33,,,,
2023-03-07 15:00:00,2023,3,15,132.53,380.28,380.28,,
2023-03-07 16:00:00,2023,3,16,148.46,391.1,391.1,,
2023-03-07 17:00:00,2023,3,17,167.43,368.4,368.4,,
2023-03-07 18:00:00,2023,3,18,232.47,536.6700000000001,536.6700000000001,,
2023-03-07 19:00:00,2023,3,19,162.03,315.66999999999996,315.66999999999996,,
2023-03-07 20:00:00,2023,3,20,145.78,377.16999999999996,377.16999999999996,,
2023-03-07 21:00:00,2023,3,21,139.82,394.09999999999997,394.09999999999997,,
2023-03-07 22:00:00,2023,3,22,132.5,474.65,474.65,,
2023-03-07 23:00:00,2023,3,23,123.82,479.21000000000004,479.21000000000004,,
2023-03-08 00:00:00,2023,3,0,120.45,573.85,573.85,,
2023-03-08 01:00:00,2023,3,1,119.8,388.65000000000003,388.65000000000003,,
2023-03-08 02:00:00,2023,3,2,111.0,250.71,250.71,,
2023-03-08 03:00:00,2023,3,3,111.0,548.0799999999999,548.0799999999999,,
2023-03-08 04:00:00,2023,3,4,118.23,617.91,617.91,,
2023-03-08 05:00:00,2023,3,5,140.68,614.11,614.11,,
2023-03-08 06:00:00,2023,3,6,158.53,249.81,249.81,,
2023-03-08 07:00:00,2023,3,7,173.1,195.9,195.9,,
2023-03-08 08:00:00,2023,3,8,162.98,171.54000000000002,171.54000000000002,,
2023-03-08 09:00:00,2023,3,9,152.9,385.49,385.49,,
2023-03-08 10:00:00,2023,3,10,144.22,551.74,551.74,,
2023-03-08 11:00:00,2023,3,11,137.25,617.78,617.78,,
2023-03-08 12:00:00,2023,3,12,135.93,472.05,472.05,,
2023-03-08 13:00:00,2023,3,13,137.2,106.94,106.94,,
2023-03-08 14:00:00,2023,3,14,140.94,133.54000000000002,133.54000000000002,,
2023-03-08 15:00:00,2023,3,15,144.42,448.83000000000004,448.83000000000004,,
2023-03-08 16:00:00,2023,3,16,153.0,615.83,615.83,,
2023-03-08 17:00:00,2023,3,17,166.89,245.14000000000001,245.14000000000001,,
2023-03-08 18:00:00,2023,3,18,170.02,266.67,266.67,,
2023-03-08 19:00:00,2023,3,19,153.77,256.39,256.39,,
